Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
26,2016-06-26,1.5,1007378.78,171054.38,391129.07,6763.46,438431.87,310467.62,127964.25,0.0,organic,2016,Total US
27,2016-06-19,1.45,1071066.66,166983.45,445194.49,12052.84,446835.88,302393.63,144442.25,0.0,organic,2016,Total US
28,2016-06-12,1.45,975275.55,176286.36,403561.49,8626.89,386800.81,279246.87,107553.94,0.0,organic,2016,Total US
29,2016-06-05,1.43,1012717.93,152105.91,410451.71,7817.11,442343.2,310881.84,131461.36,0.0,organic,2016,Total US
30,2016-05-29,1.41,1085152.56,137449.41,468311.32,13698.09,465693.74,349592.45,116101.29,0.0,organic,2016,Total US
31,2016-05-22,1.36,1165715.01,166883.21,455336.56,15807.85,527687.39,370815.25,156872.14,0.0,organic,2016,Total US
32,2016-05-15,1.45,1023252.17,146037.3,437584.52,8120.53,431509.82,309561.79,121948.03,0.0,organic,2016,Total US
33,2016-05-08,1.3,1137940.78,132225.28,443777.31,26765.78,535172.41,319417.49,215754.92,0.0,organic,2016,Total US
34,2016-05-01,1.28,1317867.0,238992.91,484383.87,22276.6,572213.62,368709.06,203504.56,0.0,organic,2016,Total US
35,2016-04-24,1.25,1475457.53,225429.09,524511.95,8687.81,716828.68,555986.43,160842.25,0.0,organic,2016,Total US
36,2016-04-17,1.38,1022217.32,115155.65,388081.34,7878.94,511101.39,352484.76,158616.63,0.0,organic,2016,Total US
37,2016-04-10,1.26,1179603.03,108747.34,400281.85,12154.73,658419.11,368458.82,289960.29,0.0,organic,2016,Total US
38,2016-04-03,1.44,930722.39,119283.9,371845.6,8628.68,430964.21,289504.38,141459.83,0.0,organic,2016,Total US
39,2016-03-27,1.44,900644.79,112620.05,338194.18,7738.95,442091.61,263938.32,178153.29,0.0,organic,2016,Total US
40,2016-03-20,1.27,1045450.41,105069.07,352698.21,9425.64,578257.49,252881.52,325375.97,0.0,organic,2016,Total US
41,2016-03-13,1.29,1023655.87,132040.04,346341.46,6709.65,538564.72,282353.48,256211.24,0.0,organic,2016,Total US
42,2016-03-06,1.28,1012415.85,127184.88,351951.65,5698.2,527581.12,309561.6,218019.52,0.0,organic,2016,Total US
43,2016-02-28,1.44,845011.63,110120.49,347488.78,10423.3,376979.06,277995.45,98983.61,0.0,organic,2016,Total US
44,2016-02-21,1.45,738856.92,104135.94,281188.89,8629.03,344903.06,223281.18,121621.88,0.0,organic,2016,Total US
45,2016-02-14,1.37,852463.31,102897.63,306235.69,6955.69,436374.3,201936.87,234437.43,0.0,organic,2016,Total US
46,2016-02-07,1.44,758795.1,101408.79,290813.54,8028.75,358544.02,210519.67,148024.35,0.0,organic,2016,Total US
47,2016-01-31,1.43,772077.2,108929.21,269687.52,5515.91,387944.56,204288.83,183655.73,0.0,organic,2016,Total US
48,2016-01-24,1.41,776964.55,99316.69,270980.88,12933.97,393733.01,204859.71,188873.3,0.0,organic,2016,Total US
49,2016-01-17,1.44,695341.42,115992.81,266824.72,13106.29,299417.6,150719.73,148697.87,0.0,organic,2016,Total US
50,2016-01-10,1.35,828670.59,113867.63,287590.19,8771.79,418440.98,183115.43,235325.55,0.0,organic,2016,Total US
51,2016-01-03,1.43,704100.5,124799.63,246580.95,7749.4,324970.52,150967.35,174003.17,0.0,organic,2016,Total US
0,2016-12-25,0.91,318683.18,19703.32,48083.12,142.0,250754.74,58951.54,191803.2,0.0,organic,2016,West
1,2016-12-18,1.23,173890.1,27404.62,34331.66,185.11,111968.71,27269.38,84699.33,0.0,organic,2016,West
2,2016-12-11,1.34,163585.07,31859.03,32090.48,64.88,99570.68,24023.81,75546.87,0.0,organic,2016,West
3,2016-12-04,1.31,202181.56,29864.64,36193.58,63.49,136059.85,20438.49,115621.36,0.0,organic,2016,West
4,2016-11-27,1.52,168440.43,28656.52,31983.14,64.8,107735.97,31027.16,76708.81,0.0,organic,2016,West
5,2016-11-20,1.66,171623.92,33916.58,38582.41,31.05,99093.88,27888.84,71205.04,0.0,organic,2016,West
6,2016-11-13,1.81,160864.58,27341.41,52348.72,72.26,81102.19,34945.74,46156.45,0.0,organic,2016,West
7,2016-11-06,1.84,140457.87,32388.45,43773.59,89.29,64206.54,14689.35,49517.19,0.0,organic,2016,West
8,2016-10-30,2.16,96943.41,42763.18,39555.64,60.88,14563.71,11572.83,2990.88,0.0,organic,2016,West
9,2016-10-23,1.92,101890.97,35139.81,36768.19,153.5,29829.47,15072.18,14757.29,0.0,organic,2016,West
10,2016-10-16,1.56,152876.61,23968.08,36780.7,57.44,92070.39,25657.03,66413.36,0.0,organic,2016,West
11,2016-10-09,1.68,126192.84,30116.28,33882.82,189.03,62004.71,29570.26,32434.45,0.0,organic,2016,West
12,2016-10-02,1.59,139393.05,29390.8,31959.14,43.19,77999.92,20453.89,57546.03,0.0,organic,2016,West
13,2016-09-25,1.78,118420.15,31346.67,31031.61,122.6,55919.27,27538.32,28380.95,0.0,organic,2016,West
14,2016-09-18,1.59,160880.99,39692.64,29626.54,302.54,91259.27,53282.81,37976.46,0.0,organic,2016,West
15,2016-09-11,1.48,197265.79,43258.13,39127.68,77.84,114802.14,46197.11,68605.03,0.0,organic,2016,West
16,2016-09-04,1.61,177083.68,42575.46,60202.23,527.53,73778.46,37977.13,35801.33,0.0,organic,2016,West
17,2016-08-28,1.92,125950.35,37698.95,56204.07,486.07,31561.26,23214.22,8347.04,0.0,organic,2016,West
18,2016-08-21,1.82,144812.23,43598.18,50611.87,104.26,50497.92,31310.25,19187.67,0.0,organic,2016,West
19,2016-08-14,1.75,176385.1,44064.59,63383.04,117.36,68820.11,51024.36,17795.75,0.0,organic,2016,West
20,2016-08-07,1.7,177284.38,49438.88,53061.67,94.46,74689.37,39122.15,35567.22,0.0,organic,2016,West
21,2016-07-31,1.65,189615.28,50386.72,54278.15,106.15,84844.26,29501.17,55343.09,0.0,organic,2016,West
22,2016-07-24,1.88,168610.5,49512.52,69123.8,186.93,49787.25,33356.15,16431.1,0.0,organic,2016,West
23,2016-07-17,1.85,179798.46,51709.18,80874.26,91.31,47123.71,23318.33,23805.38,0.0,organic,2016,West
24,2016-07-10,1.54,226554.8,47697.0,78885.22,81.91,99890.67,60450.95,39439.72,0.0,organic,2016,West
25,2016-07-03,1.47,245935.09,57696.2,84970.72,146.71,103121.46,29715.52,73405.94,0.0,organic,2016,West
26,2016-06-26,1.56,213439.57,57147.64,101491.99,226.13,54573.81,17817.37,36756.44,0.0,organic,2016,West
27,2016-06-19,1.49,244706.99,70317.09,133145.27,206.8,41037.83,17327.6,23710.23,0.0,organic,2016,West
28,2016-06-12,1.6,183825.41,73423.24,87335.68,755.62,22310.87,11351.58,10959.29,0.0,organic,2016,West
29,2016-06-05,1.58,195651.71,58162.59,111261.31,629.91,25597.9,17579.09,8018.81,0.0,organic,2016,West
30,2016-05-29,1.37,249655.68,37317.27,123135.77,3020.45,86182.19,52709.61,33472.58,0.0,organic,2016,West
31,2016-05-22,1.27,321890.92,69931.66,137437.19,546.57,113975.5,52117.86,61857.64,0.0,organic,2016,West
32,2016-05-15,1.39,252652.39,55508.03,137201.71,269.8,59672.85,20447.22,39225.63,0.0,organic,2016,West
33,2016-05-08,1.08,291268.76,49339.11,99082.98,5756.76,137089.91,20696.46,116393.45,0.0,organic,2016,West
34,2016-05-01,1.01,509484.65,163000.7,151262.14,9538.16,185683.65,55292.78,130390.87,0.0,organic,2016,West
35,2016-04-24,1.01,628445.85,143958.38,213511.34,339.25,270636.88,213637.25,56999.63,0.0,organic,2016,West
36,2016-04-17,1.31,250678.16,32114.27,89178.52,155.12,129230.25,64711.23,64519.02,0.0,organic,2016,West
37,2016-04-10,0.99,405751.04,30288.09,99517.71,131.37,275813.87,81246.82,194567.05,0.0,organic,2016,West
38,2016-04-03,1.27,226558.02,35134.68,77837.8,115.48,113470.06,44860.97,68609.09,0.0,organic,2016,West
39,2016-03-27,1.39,208015.17,34897.61,73832.59,73.54,99211.43,24069.73,75141.7,0.0,organic,2016,West
40,2016-03-20,0.99,380211.61,27234.11,92382.38,128.95,260466.17,36003.44,224462.73,0.0,organic,2016,West
41,2016-03-13,1.0,344775.17,42978.57,73760.05,156.62,227879.93,60151.34,167728.59,0.0,organic,2016,West
42,2016-03-06,0.96,356224.38,35600.89,76142.32,121.22,244359.95,97380.11,146979.84,0.0,organic,2016,West
43,2016-02-28,1.42,183804.74,24290.16,78457.11,141.15,80916.32,51887.57,29028.75,0.0,organic,2016,West
44,2016-02-21,1.37,163120.64,22049.09,50654.13,60.78,90356.64,45278.4,45078.24,0.0,organic,2016,West
45,2016-02-14,1.07,292307.61,27729.22,74888.46,133.74,189556.19,25453.95,164102.24,0.0,organic,2016,West
46,2016-02-07,1.22,196570.63,23296.91,54945.8,102.18,118225.74,52341.87,65883.87,0.0,organic,2016,West
47,2016-01-31,1.23,216330.45,26543.86,55055.64,81.03,134649.92,46628.66,88021.26,0.0,organic,2016,West
48,2016-01-24,1.27,184872.75,28542.09,50418.71,133.0,105778.95,43105.63,62673.32,0.0,organic,2016,West
49,2016-01-17,1.27,190161.43,28881.17,58843.29,69.26,102367.71,20133.83,82233.88,0.0,organic,2016,West
50,2016-01-10,1.09,255091.59,26496.6,71724.89,119.85,156750.25,21108.02,135642.23,0.0,organic,2016,West
51,2016-01-03,1.41,171841.15,31369.85,51648.96,110.53,88711.81,15175.56,73536.25,0.0,organic,2016,West
0,2016-12-25,1.31,17382.2,1381.72,3099.16,20.05,12881.27,12843.07,38.2,0.0,organic,2016,West Tex New Mexico
1,2016-12-18,1.34,11406.5,945.89,2571.83,31.47,7857.31,7819.17,38.14,0.0,organic,2016,West Tex New Mexico
2,2016-12-11,1.54,13227.83,790.03,3777.96,60.01,8599.83,8510.92,88.91,0.0,organic,2016,West Tex New Mexico
3,2016-12-04,1.82,9895.04,819.39,2435.34,19.99,6620.32,6533.87,86.45,0.0,organic,2016,West Tex New Mexico
4,2016-11-27,1.72,9783.93,1014.39,2423.56,0.0,6345.98,6307.59,38.39,0.0,organic,2016,West Tex New Mexico
5,2016-11-20,1.75,11140.07,1377.62,3897.77,2.85,5861.83,5848.5,13.33,0.0,organic,2016,West Tex New Mexico
6,2016-11-13,1.59,14666.55,1302.11,3840.13,11.41,9512.9,9443.44,69.46,0.0,organic,2016,West Tex New Mexico
7,2016-11-06,2.01,8433.01,1281.15,5281.54,8.56,1861.76,1804.65,57.11,0.0,organic,2016,West Tex New Mexico
8,2016-10-30,2.57,5647.48,593.81,4865.11,8.56,180.0,176.67,3.33,0.0,organic,2016,West Tex New Mexico
9,2016-10-23,2.27,4582.72,758.61,3479.36,11.41,333.34,333.34,0.0,0.0,organic,2016,West Tex New Mexico
10,2016-10-16,2.93,5373.88,901.06,3284.87,8.55,1179.4,1146.07,33.33,0.0,organic,2016,West Tex New Mexico
11,2016-10-09,2.35,6223.98,1319.88,2864.97,8.55,2030.58,1993.91,36.67,0.0,organic,2016,West Tex New Mexico
12,2016-10-02,2.79,5562.0,790.45,3627.36,14.25,1129.94,1116.94,13.0,0.0,organic,2016,West Tex New Mexico
13,2016-09-25,2.83,4984.76,652.27,3047.02,8.54,1276.93,1231.67,45.26,0.0,organic,2016,West Tex New Mexico
14,2016-09-18,1.77,10726.53,1561.83,2483.57,5.69,6675.44,6399.23,276.21,0.0,organic,2016,West Tex New Mexico
15,2016-09-11,1.87,13156.18,2037.56,3390.26,0.0,7728.36,5526.32,2202.04,0.0,organic,2016,West Tex New Mexico
16,2016-09-04,1.82,14809.52,3062.97,3324.14,0.0,8422.41,4847.6,3574.81,0.0,organic,2016,West Tex New Mexico
17,2016-08-28,1.69,13652.91,2630.75,2321.75,11.34,8689.07,5137.77,3551.3,0.0,organic,2016,West Tex New Mexico
18,2016-08-21,1.76,15357.93,3349.0,3122.34,17.0,8869.59,4720.0,4149.59,0.0,organic,2016,West Tex New Mexico
19,2016-08-14,1.72,16857.19,3292.5,2737.61,16.99,10810.09,6816.67,3993.42,0.0,organic,2016,West Tex New Mexico
20,2016-08-07,1.78,17562.46,3788.5,2995.35,22.63,10755.98,6086.67,4669.31,0.0,organic,2016,West Tex New Mexico
21,2016-07-31,1.84,16389.34,3381.02,3234.02,28.27,9746.03,5696.67,4049.36,0.0,organic,2016,West Tex New Mexico
22,2016-07-24,1.99,16025.11,3853.35,4310.26,8.49,7853.01,3647.77,4205.24,0.0,organic,2016,West Tex New Mexico
23,2016-07-17,1.89,20129.64,4933.26,4562.27,0.0,10634.11,5736.67,4897.44,0.0,organic,2016,West Tex New Mexico
24,2016-07-10,1.65,23418.88,5754.48,5221.55,0.0,12442.85,5753.33,6689.52,0.0,organic,2016,West Tex New Mexico
25,2016-07-03,1.43,22964.25,6310.64,5419.26,8.52,11225.83,3343.33,7882.5,0.0,organic,2016,West Tex New Mexico
26,2016-06-26,1.38,21667.76,5547.63,6169.07,14.21,9936.85,4803.33,5133.52,0.0,organic,2016,West Tex New Mexico
27,2016-06-19,1.37,18402.19,6836.26,6446.18,14.24,5105.51,2193.34,2912.17,0.0,organic,2016,West Tex New Mexico
28,2016-06-12,1.36,19518.92,8202.09,5855.07,1465.64,3996.12,2191.79,1804.33,0.0,organic,2016,West Tex New Mexico
29,2016-06-05,1.29,24167.8,6253.6,7313.37,1359.7,9241.13,5613.33,3627.8,0.0,organic,2016,West Tex New Mexico
30,2016-05-29,1.35,47067.58,4805.12,25176.83,7675.68,9409.95,6003.34,3406.61,0.0,organic,2016,West Tex New Mexico
31,2016-05-22,1.36,30983.48,6703.59,12464.46,999.34,10816.09,4708.3,6107.79,0.0,organic,2016,West Tex New Mexico
32,2016-05-15,1.25,50809.3,6329.81,28751.94,572.18,15155.37,5948.7,9206.67,0.0,organic,2016,West Tex New Mexico
33,2016-05-08,1.1,41244.99,4759.58,9207.54,14337.18,12940.69,7111.59,5829.1,0.0,organic,2016,West Tex New Mexico
34,2016-05-01,1.09,52358.11,5422.01,17237.12,21948.79,7750.19,5167.45,2582.74,0.0,organic,2016,West Tex New Mexico
35,2016-04-24,1.36,38767.82,2907.01,25699.0,262.86,9898.95,5774.63,4124.32,0.0,organic,2016,West Tex New Mexico
36,2016-04-17,1.36,37885.9,2655.44,25121.02,177.35,9932.09,5036.29,4895.8,0.0,organic,2016,West Tex New Mexico
37,2016-04-10,1.31,21561.29,3204.95,7746.53,111.55,10498.26,8558.96,1939.3,0.0,organic,2016,West Tex New Mexico
38,2016-04-03,1.29,20698.7,2278.61,6800.76,58.05,11561.28,10538.62,1022.66,0.0,organic,2016,West Tex New Mexico
39,2016-03-27,1.41,17528.02,2983.3,6722.24,53.08,7769.4,7268.06,501.34,0.0,organic,2016,West Tex New Mexico
40,2016-03-20,1.47,15705.35,2731.96,6730.01,52.95,6190.43,6185.08,5.35,0.0,organic,2016,West Tex New Mexico
41,2016-03-13,1.3,18611.51,1716.44,8405.31,60.03,8429.73,8365.7,64.03,0.0,organic,2016,West Tex New Mexico
42,2016-03-06,1.32,18916.59,2653.06,5464.63,14.37,10784.53,10704.67,79.86,0.0,organic,2016,West Tex New Mexico
43,2016-02-28,1.36,16034.56,2064.7,5044.66,7.17,8918.03,8879.53,38.5,0.0,organic,2016,West Tex New Mexico
44,2016-02-21,1.48,14413.74,1308.04,4865.24,4.77,8235.69,7090.72,1144.97,0.0,organic,2016,West Tex New Mexico
45,2016-02-14,1.39,15805.58,1483.39,4975.83,38.02,9308.34,6330.13,2978.21,0.0,organic,2016,West Tex New Mexico
46,2016-02-07,1.49,13712.44,1451.0,4199.43,37.92,8024.09,7913.5,110.59,0.0,organic,2016,West Tex New Mexico
47,2016-01-31,1.64,11626.56,1618.9,4032.03,2.34,5973.29,5957.67,15.62,0.0,organic,2016,West Tex New Mexico
48,2016-01-24,1.47,12171.04,1554.09,4656.41,9.36,5951.18,5852.36,98.82,0.0,organic,2016,West Tex New Mexico
49,2016-01-17,1.45,13237.48,1912.6,4779.17,25.72,6519.99,6447.25,72.74,0.0,organic,2016,West Tex New Mexico
50,2016-01-10,1.37,12647.9,1591.6,4070.29,23.41,6962.6,6780.56,182.04,0.0,organic,2016,West Tex New Mexico
51,2016-01-03,1.58,9667.05,1820.39,2783.11,16.41,5047.14,4651.16,395.98,0.0,organic,2016,West Tex New Mexico
0,2017-12-31,1.71,160039.02,46373.36,55040.01,0.0,58625.65,58526.97,98.68,0.0,organic,2017,California
1,2017-12-24,1.82,138506.44,25276.34,58176.83,0.0,55053.27,54984.78,68.49,0.0,organic,2017,California
2,2017-12-17,1.75,126089.01,24044.07,55284.97,0.0,46759.97,46698.32,61.65,0.0,organic,2017,California
3,2017-12-10,1.89,125853.18,31270.64,46280.63,0.0,48301.91,48263.46,38.45,0.0,organic,2017,California
4,2017-12-03,1.81,125973.2,23983.71,47847.46,0.0,54142.03,54089.5,52.53,0.0,organic,2017,California
5,2017-11-26,2.0,115472.08,23310.44,47380.19,0.0,44781.45,44756.79,24.66,0.0,organic,2017,California
6,2017-11-19,1.98,122170.14,25968.52,47146.26,0.0,49055.36,49022.35,33.01,0.0,organic,2017,California
7,2017-11-12,1.99,122017.93,29124.07,43952.88,1.59,48939.39,48885.5,53.89,0.0,organic,2017,California
8,2017-11-05,1.76,145735.09,27876.4,67331.86,0.0,50526.83,50478.71,48.12,0.0,organic,2017,California
9,2017-10-29,2.01,129602.47,29243.35,48086.52,0.0,52272.6,52247.85,24.75,0.0,organic,2017,California
10,2017-10-22,2.0,132184.44,27492.71,48684.87,0.0,56006.86,55961.39,45.47,0.0,organic,2017,California
11,2017-10-15,2.1,115255.48,25513.54,44390.25,0.0,45351.69,45271.06,80.63,0.0,organic,2017,California
12,2017-10-08,2.17,124505.87,26222.41,53539.49,0.0,44743.97,44692.13,51.84,0.0,organic,2017,California
13,2017-10-01,2.08,132771.77,31036.76,59948.6,0.0,41786.41,41755.45,30.96,0.0,organic,2017,California
14,2017-09-24,2.05,138458.82,34599.22,63107.77,1.57,40750.26,40700.41,49.85,0.0,organic,2017,California
15,2017-09-17,2.18,152064.59,48806.34,66114.77,0.0,37143.48,37121.28,22.2,0.0,organic,2017,California
16,2017-09-10,2.2,140337.35,40795.15,62854.16,0.0,36688.04,36679.32,8.72,0.0,organic,2017,California
17,2017-09-03,2.09,142391.81,33578.96,64298.99,0.0,44513.86,44484.97,28.89,0.0,organic,2017,California
18,2017-08-27,2.54,121293.43,31149.69,48281.23,0.0,41862.51,41815.14,47.37,0.0,organic,2017,California
19,2017-08-20,2.37,140365.99,28993.37,44771.32,1.57,66599.73,66546.4,53.33,0.0,organic,2017,California
20,2017-08-13,2.21,139016.53,27834.92,44902.56,0.0,66279.05,66110.1,168.95,0.0,organic,2017,California
21,2017-08-06,2.18,118098.82,18668.32,42686.77,0.0,56743.73,55680.44,1063.29,0.0,organic,2017,California
22,2017-07-30,2.14,113903.29,15243.52,40785.21,0.0,57874.56,57767.34,107.22,0.0,organic,2017,California
23,2017-07-23,2.17,128480.81,20884.31,52053.33,4.67,55538.5,55471.46,67.04,0.0,organic,2017,California
24,2017-07-16,2.14,127255.55,18861.09,52718.44,9.36,55666.66,55588.67,77.99,0.0,organic,2017,California
25,2017-07-09,1.62,169101.22,18593.36,54586.32,4.68,95916.86,95826.72,90.14,0.0,organic,2017,California
26,2017-07-02,1.73,163970.9,20969.94,58901.69,9.35,84089.92,83873.31,216.61,0.0,organic,2017,California
27,2017-06-25,1.66,167931.62,23367.89,53252.13,0.0,91311.6,89270.67,2040.93,0.0,organic,2017,California
28,2017-06-18,1.78,181725.85,32417.62,60616.15,0.0,88692.08,82117.33,6574.75,0.0,organic,2017,California
29,2017-06-11,1.79,179141.21,32283.4,64309.03,6.18,82542.6,82388.73,153.87,0.0,organic,2017,California
30,2017-06-04,1.64,206419.24,31578.61,80018.8,12.42,94809.41,94661.56,147.85,0.0,organic,2017,California
31,2017-05-28,1.76,197588.64,31705.67,68967.28,12.52,96903.17,96713.71,189.46,0.0,organic,2017,California
32,2017-05-21,1.78,183083.69,28908.03,67866.42,7.8,86301.44,86037.36,264.08,0.0,organic,2017,California
33,2017-05-14,1.76,167406.47,29347.26,61178.45,7.82,76872.94,75429.92,1443.02,0.0,organic,2017,California
34,2017-05-07,1.59,211442.68,27955.44,80576.31,1.61,102909.32,102120.45,788.87,0.0,organic,2017,California
35,2017-04-30,1.61,199903.62,29040.03,67606.93,7.79,103248.87,99212.47,4036.4,0.0,organic,2017,California
36,2017-04-23,1.6,197179.76,28028.44,69003.58,4.7,100143.04,86815.31,13327.73,0.0,organic,2017,California
37,2017-04-16,1.67,194263.4,28602.39,68759.01,7.85,96894.15,87693.86,9200.29,0.0,organic,2017,California
38,2017-04-09,1.63,186112.1,30319.27,66541.46,7.86,89243.51,82024.66,7218.85,0.0,organic,2017,California
39,2017-04-02,1.64,191988.18,31381.85,69457.56,17.3,91131.47,87215.5,3915.97,0.0,organic,2017,California
40,2017-03-26,1.7,194052.77,34618.57,71542.71,7.86,87883.63,84717.09,3166.54,0.0,organic,2017,California
41,2017-03-19,1.57,209591.02,25435.01,81224.16,39.25,102892.6,81019.63,21872.97,0.0,organic,2017,California
42,2017-03-12,1.53,210400.75,26372.8,73288.71,9.46,110729.78,96032.09,14697.69,0.0,organic,2017,California
43,2017-03-05,1.45,220712.33,28613.88,65742.41,6.34,126349.7,89588.54,36761.16,0.0,organic,2017,California
44,2017-02-26,1.34,215699.08,26443.61,69371.98,3.16,119880.33,102260.68,17619.65,0.0,organic,2017,California
45,2017-02-19,1.5,183797.3,27932.48,71026.47,3.16,84835.19,83854.04,981.15,0.0,organic,2017,California
46,2017-02-12,1.54,151754.58,27367.52,55812.63,20.18,68554.25,66789.82,1764.43,0.0,organic,2017,California
47,2017-02-05,1.36,169739.8,37220.31,82017.4,9.46,50492.63,49406.12,1086.51,0.0,organic,2017,California
48,2017-01-29,1.44,165225.54,30958.58,65973.06,23.2,68270.7,52928.72,15341.98,0.0,organic,2017,California
49,2017-01-22,1.53,136422.97,28034.89,54342.56,6.18,54039.34,49913.43,4125.91,0.0,organic,2017,California
50,2017-01-15,1.66,142739.21,27811.48,58090.25,3.08,56834.4,55364.11,1470.29,0.0,organic,2017,California
51,2017-01-08,1.5,177777.4,33563.39,69671.75,4.62,74537.64,69842.47,4695.17,0.0,organic,2017,California
52,2017-01-01,1.46,164137.04,31267.65,65430.27,6.16,67432.96,50963.98,16468.98,0.0,organic,2017,California
0,2017-12-31,1.29,202521.83,4187.69,34761.26,0.0,163456.23,140923.52,22532.71,0.0,organic,2017,Great Lakes
1,2017-12-24,1.5,170025.26,3530.25,45287.61,0.0,121004.11,98594.58,22409.53,0.0,organic,2017,Great Lakes
2,2017-12-17,1.42,161673.33,4205.91,42009.63,1.63,114913.95,96928.45,17985.5,0.0,organic,2017,Great Lakes
3,2017-12-10,1.49,148882.83,3001.05,51148.46,0.0,94204.9,82525.77,11679.13,0.0,organic,2017,Great Lakes
4,2017-12-03,1.52,139934.06,2808.31,45409.34,0.0,91390.14,82843.58,8546.56,0.0,organic,2017,Great Lakes
5,2017-11-26,1.52,141104.31,2599.3,37369.95,0.0,100572.12,89060.03,11512.09,0.0,organic,2017,Great Lakes
6,2017-11-19,1.53,133203.19,3394.42,39866.7,0.0,89472.15,82838.51,6633.64,0.0,organic,2017,Great Lakes
7,2017-11-12,1.64,159071.48,3624.05,45966.15,0.0,109173.25,96907.0,12266.25,0.0,organic,2017,Great Lakes
8,2017-11-05,1.69,169816.92,3261.8,53829.19,0.0,112234.63,98907.59,13327.04,0.0,organic,2017,Great Lakes
9,2017-10-29,1.7,176815.66,3060.61,48813.2,0.0,124638.82,107070.18,17568.64,0.0,organic,2017,Great Lakes
10,2017-10-22,1.68,190579.53,3616.94,45789.71,0.0,140986.71,121946.19,19040.52,0.0,organic,2017,Great Lakes
11,2017-10-15,1.68,197529.4,3318.61,54525.35,0.0,139481.99,126855.79,12626.2,0.0,organic,2017,Great Lakes
12,2017-10-08,1.7,191866.1,3603.46,56237.45,1.62,131818.51,124355.02,7463.49,0.0,organic,2017,Great Lakes
13,2017-10-01,1.72,180253.26,3467.06,52244.98,0.0,124087.1,109113.0,14974.1,0.0,organic,2017,Great Lakes
14,2017-09-24,1.89,179687.73,3756.3,48823.74,0.0,126611.68,84494.08,42117.6,0.0,organic,2017,Great Lakes
15,2017-09-17,1.84,151888.89,3588.06,43683.43,0.0,104460.38,81696.7,22763.68,0.0,organic,2017,Great Lakes
